gameid,date,type,playerid,player,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,win,season,player_efficiency,normalized_pts
22301127,2024-04-06,regular,1629622,Max Strus,CLE,LAL,CLE,30,5,2,8,0.25,1,5,0.2,0,0,,2,4,6,4,0,0,2,1,2,0,2024,13,-1.1795730221682565
22301127,2024-04-06,regular,1630241,Sam Merrill,CLE,LAL,CLE,12,0,0,4,0.0,0,4,0.0,0,0,,0,2,2,1,0,0,0,0,-20,0,2024,3,-1.1628736186477786
22301127,2024-04-06,regular,1627745,Damian Jones,CLE,LAL,CLE,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-3,0,2024,0,-0.8142407436836028
22301127,2024-04-06,regular,1631250,Pete Nance,CLE,LAL,CLE,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,-3,0,2024,-1,-0.3535533905932738
22301127,2024-04-06,regular,202684,Tristan Thompson,CLE,LAL,CLE,1,0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,-1,0,2024,1,-1.1497604915104715
22301127,2024-04-06,regular,202694,Marcus Morris Sr.,CLE,LAL,CLE,5,3,1,2,0.5,0,0,,1,2,0.5,1,0,1,1,0,0,1,0,-13,0,2024,4,-0.6309836794263894
22301127,2024-04-06,regular,1630600,Isaiah Mobley,CLE,LAL,CLE,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,-3,0,2024,0,-0.6966499127376901
22301127,2024-04-06,regular,1641854,Craig Porter Jr.,CLE,LAL,CLE,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,-3,0,2024,-1,-1.0003414490398137
22301127,2024-04-06,regular,1628378,Donovan Mitchell,CLE,LAL,CLE,38,10,4,13,0.3076923076923077,2,9,0.2222222222222222,0,2,0.0,0,5,5,7,3,2,5,2,10,0,2024,22,-1.9043362079893025
22301127,2024-04-06,regular,1627777,Georges Niang,CLE,LAL,CLE,23,12,5,6,0.8333333333333334,2,3,0.6666666666666666,0,0,,0,1,1,1,0,0,2,2,-18,0,2024,12,0.44890687027722104
22301127,2024-04-06,regular,1629636,Darius Garland,CLE,LAL,CLE,35,26,11,25,0.44,4,9,0.4444444444444444,0,0,,1,1,2,2,5,0,1,1,-16,0,2024,34,1.0933412547409633
22301127,2024-04-06,regular,1627747,Caris LeVert,CLE,LAL,CLE,28,21,8,14,0.5714285714285714,1,3,0.3333333333333333,4,4,1.0,1,6,7,2,0,0,1,0,-11,0,2024,29,0.9690579067035274
22301127,2024-04-06,regular,2544,LeBron James,LAL,LAL,CLE,36,24,10,18,0.5555555555555556,1,5,0.2,3,5,0.6,0,5,5,12,1,1,5,1,10,1,2024,38,-0.24557316605896343
22301127,2024-04-06,regular,1626156,D'Angelo Russell,LAL,LAL,CLE,31,28,11,17,0.6470588235294118,6,12,0.5,0,0,,0,5,5,2,1,1,6,2,21,1,2024,31,1.1643532171423947
22301127,2024-04-06,regular,203076,Anthony Davis,LAL,LAL,CLE,36,22,7,11,0.6363636363636364,1,1,1.0,7,9,0.7777777777777778,4,9,13,4,3,6,0,2,8,1,2024,48,-0.3272473574834281
22301127,2024-04-06,regular,1629637,Jaxson Hayes,LAL,LAL,CLE,12,4,2,2,1.0,0,0,,0,0,,1,2,3,0,1,2,1,2,11,1,2024,9,-0.07019582982768549
22301127,2024-04-06,regular,1631108,Max Christie,LAL,LAL,CLE,2,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,3,1,2024,1,-1.135218138349999
22301127,2024-04-06,regular,1630658,Colin Castleton,LAL,LAL,CLE,1,0,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,1,2024,1,-0.805629233294362
22301127,2024-04-06,regular,1641721,Maxwell Lewis,LAL,LAL,CLE,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,3,1,2024,0,-0.4013714084289466
22301127,2024-04-06,regular,1629060,Rui Hachimura,LAL,LAL,CLE,27,7,3,9,0.3333333333333333,1,5,0.2,0,2,0.0,0,5,5,0,0,1,1,0,-7,1,2024,12,-0.9283313729570525
22301127,2024-04-06,regular,1629216,Gabe Vincent,LAL,LAL,CLE,14,0,0,2,0.0,0,0,,0,0,,0,0,0,2,0,0,0,1,15,1,2024,2,-1.0231769568515081
22301127,2024-04-06,regular,1627752,Taurean Prince,LAL,LAL,CLE,21,18,7,9,0.7777777777777778,4,5,0.8,0,0,,0,4,4,1,1,0,1,1,26,1,2024,23,1.9186115215775106
22301127,2024-04-06,regular,1630559,Austin Reaves,LAL,LAL,CLE,33,7,3,6,0.5,1,4,0.25,0,0,,0,2,2,6,1,0,3,3,-6,1,2024,13,-1.5659499552629648
22301127,2024-04-06,regular,203915,Spencer Dinwiddie,LAL,LAL,CLE,25,6,2,5,0.4,2,4,0.5,0,0,,0,2,2,2,3,0,0,0,11,1,2024,13,-0.5972449837385426
22301128,2024-04-06,regular,1630560,Cam Thomas,BKN,BKN,DET,39,32,10,25,0.4,2,8,0.25,10,11,0.9090909090909091,1,5,6,5,1,0,1,0,11,1,2024,43,1.0139775560000466
22301128,2024-04-06,regular,1630549,Day'Ron Sharpe,BKN,BKN,DET,10,0,0,1,0.0,0,0,,0,0,,2,4,6,0,0,0,1,1,-5,1,2024,5,-1.9045034581401963
22301128,2024-04-06,regular,1628969,Mikal Bridges,BKN,BKN,DET,31,13,5,10,0.5,3,6,0.5,0,0,,0,2,2,3,1,0,3,2,-1,1,2024,16,-0.7975869734176424
22301128,2024-04-06,regular,203471,Dennis Schroder,BKN,BKN,DET,36,24,8,10,0.8,1,2,0.5,7,8,0.875,2,3,5,6,0,0,3,1,15,1,2024,32,1.5214083880624663
22301128,2024-04-06,regular,1629022,Lonnie Walker IV,BKN,BKN,DET,11,3,1,3,0.3333333333333333,1,2,0.5,0,0,,0,1,1,0,0,0,1,0,-7,1,2024,3,-0.8970518826618168
22301128,2024-04-06,regular,1630570,Trendon Watford,BKN,BKN,DET,16,7,2,3,0.6666666666666666,0,0,,3,4,0.75,0,2,2,1,0,0,4,3,-9,1,2024,6,0.02611212699244372
22301128,2024-04-06,regular,1630592,Jalen Wilson,BKN,BKN,DET,18,10,3,5,0.6,2,3,0.6666666666666666,2,4,0.5,2,2,4,1,1,0,1,1,18,1,2024,15,1.1959352089145445
22301128,2024-04-06,regular,1627827,Dorian Finney-Smith,BKN,BKN,DET,24,2,1,5,0.2,0,3,0.0,0,0,,2,5,7,1,0,0,3,2,-5,1,2024,7,-1.3374174925442697
22301128,2024-04-06,regular,1641730,Noah Clowney,BKN,BKN,DET,24,17,6,7,0.8571428571428571,2,3,0.6666666666666666,3,4,0.75,2,4,6,0,0,4,0,0,13,1,2024,27,1.7777582942957877
22301128,2024-04-06,regular,1629651,Nic Claxton,BKN,BKN,DET,30,5,2,4,0.5,0,0,,1,2,0.5,0,9,9,3,0,3,1,1,20,1,2024,19,-1.4731677622121084
22301128,2024-04-06,regular,1631093,Jaden Ivey,DET,BKN,DET,31,16,7,21,0.3333333333333333,2,6,0.3333333333333333,0,0,,1,3,4,10,2,0,0,1,-6,0,2024,32,0.08645519146551787
22301128,2024-04-06,regular,1629669,Jaylen Nowell,DET,BKN,DET,19,12,5,8,0.625,2,3,0.6666666666666666,0,0,,2,2,4,0,0,1,0,1,4,0,2024,17,0.9397050206861026
22301128,2024-04-06,regular,201959,Taj Gibson,DET,BKN,DET,9,5,2,3,0.6666666666666666,1,2,0.5,0,0,,0,0,0,0,0,0,0,1,1,0,2024,5,1.5675979779355271
22301128,2024-04-06,regular,1631205,Buddy Boeheim,DET,BKN,DET,10,3,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,1,-2,0,2024,3,-0.09720503535125016
22301128,2024-04-06,regular,1630164,James Wiseman,DET,BKN,DET,26,4,2,5,0.4,0,0,,0,0,,1,4,5,0,1,0,2,5,-15,0,2024,8,-0.5509811047720884
22301128,2024-04-06,regular,1631204,Marcus Sasser,DET,BKN,DET,33,18,7,17,0.4117647058823529,3,8,0.375,1,2,0.5,0,1,1,6,1,0,1,1,-20,0,2024,25,1.441650576906264
22301128,2024-04-06,regular,1630201,Malachi Flynn,DET,BKN,DET,15,3,1,7,0.14285714285714285,1,5,0.2,0,0,,0,3,3,5,0,0,1,5,10,0,2024,10,-0.36248746359094747
22301128,2024-04-06,regular,1631197,Jared Rhoden,DET,BKN,DET,21,7,3,8,0.375,0,3,0.0,1,2,0.5,0,2,2,1,1,1,0,5,-2,0,2024,12,0.4812797666661189
22301128,2024-04-06,regular,1629002,Chimezie Metu,DET,BKN,DET,43,20,9,9,1.0,2,2,1.0,0,0,,0,7,7,3,3,0,2,2,-12,0,2024,31,2.411467784668668
22301128,2024-04-06,regular,1628972,Troy Brown Jr.,DET,BKN,DET,34,15,5,12,0.4166666666666667,5,8,0.625,0,0,,1,1,2,0,1,0,1,2,-8,0,2024,17,2.5427604373365664
22301129,2024-04-06,regular,1641970,Maozinha Pereira,MEM,MEM,PHI,36,13,5,9,0.5555555555555556,2,4,0.5,1,2,0.5,0,11,11,1,1,0,3,3,-11,0,2024,23,1.0079355465177653
22301129,2024-04-06,regular,1641998,Trey Jemison,MEM,MEM,PHI,33,5,2,6,0.3333333333333333,0,0,,1,1,1.0,4,3,7,2,0,0,3,2,-17,0,2024,11,-0.3137630045590948
22301129,2024-04-06,regular,1641851,Timmy Allen,MEM,MEM,PHI,26,2,1,6,0.16666666666666666,0,3,0.0,0,0,,0,2,2,0,0,0,1,2,-18,0,2024,3,-0.3077935056255463
22301129,2024-04-06,regular,1629634,Brandon Clarke,MEM,MEM,PHI,23,6,3,9,0.3333333333333333,0,1,0.0,0,2,0.0,3,5,8,2,1,0,2,1,-20,0,2024,15,-1.2761264544453927
22301129,2024-04-06,regular,1630692,Jordan Goodwin,MEM,MEM,PHI,31,15,6,13,0.46153846153846156,1,3,0.3333333333333333,2,2,1.0,2,2,4,4,1,0,0,3,1,0,2024,24,1.648556887101069
22301129,2024-04-06,regular,1630285,Zavier Simpson,MEM,MEM,PHI,30,14,4,12,0.3333333333333333,3,4,0.75,3,4,0.75,2,2,4,4,2,2,2,2,-15,0,2024,24,1.4770978917519928
22301129,2024-04-06,regular,1641713,GG Jackson,MEM,MEM,PHI,29,17,6,16,0.375,1,7,0.14285714285714285,4,6,0.6666666666666666,2,4,6,3,2,0,3,0,-8,0,2024,25,0.2514711923951633
22301129,2024-04-06,regular,1630590,Scotty Pippen Jr.,MEM,MEM,PHI,30,24,9,16,0.5625,2,4,0.5,4,4,1.0,2,0,2,5,2,0,4,5,-12,0,2024,29,1.6083353262623743
22301129,2024-04-06,regular,203954,Joel Embiid,PHI,MEM,PHI,23,30,9,13,0.6923076923076923,2,2,1.0,10,13,0.7692307692307693,3,9,12,1,0,2,8,2,15,1,2024,37,-0.4626422730087371
22301129,2024-04-06,regular,1627741,Buddy Hield,PHI,MEM,PHI,26,7,3,12,0.25,1,7,0.14285714285714285,0,0,,0,1,1,1,2,1,1,3,11,1,2024,11,-0.7868314772458621
22301129,2024-04-06,regular,1630288,Jeff Dowtin Jr.,PHI,MEM,PHI,14,11,4,5,0.8,2,3,0.6666666666666666,1,1,1.0,1,4,5,2,0,0,0,0,2,1,2024,18,1.3910127414189266
22301129,2024-04-06,regular,200768,Kyle Lowry,PHI,MEM,PHI,21,8,3,4,0.75,2,3,0.6666666666666666,0,0,,0,1,1,1,0,1,0,4,7,1,2024,11,-0.016107356431495908
22301129,2024-04-06,regular,1641741,Ricky Council IV,PHI,MEM,PHI,12,3,1,3,0.3333333333333333,1,2,0.5,0,0,,0,0,0,1,1,0,0,0,4,1,2024,5,-0.446650894590738
22301129,2024-04-06,regular,1631173,Terquavion Smith,PHI,MEM,PHI,6,5,2,3,0.6666666666666666,1,2,0.5,0,0,,0,1,1,1,1,0,1,2,-3,1,2024,7,0.3806747288845905
22301129,2024-04-06,regular,201587,Nicolas Batum,PHI,MEM,PHI,21,9,3,5,0.6,3,5,0.6,0,0,,1,2,3,0,0,0,0,0,7,1,2024,12,0.7564452658844338
22301129,2024-04-06,regular,1626162,Kelly Oubre Jr.,PHI,MEM,PHI,27,17,5,10,0.5,2,5,0.4,5,7,0.7142857142857143,1,4,5,5,2,1,1,3,9,1,2024,29,0.2253300689814645
22301129,2024-04-06,regular,1630194,Paul Reed,PHI,MEM,PHI,23,6,3,4,0.75,0,0,,0,0,,0,5,5,5,4,0,3,1,19,1,2024,17,-0.2512427739884232
22301129,2024-04-06,regular,1630231,KJ Martin,PHI,MEM,PHI,22,10,5,7,0.7142857142857143,0,0,,0,0,,3,3,6,1,0,2,3,3,2,1,2024,16,1.6551824634568604
22301129,2024-04-06,regular,1626166,Cameron Payne,PHI,MEM,PHI,20,3,1,7,0.14285714285714285,1,6,0.16666666666666666,0,0,,0,1,1,4,2,2,2,2,19,1,2024,10,-0.7676004512796563
22301129,2024-04-06,regular,1630178,Tyrese Maxey,PHI,MEM,PHI,25,7,2,6,0.3333333333333333,1,4,0.25,2,2,1.0,0,1,1,5,0,0,0,2,8,1,2024,13,-2.137841222897049
22301130,2024-04-06,regular,1629631,De'Andre Hunter,ATL,DEN,ATL,29,18,5,11,0.45454545454545453,2,8,0.25,6,7,0.8571428571428571,0,1,1,2,1,0,3,2,-20,0,2024,19,0.3850753673004298
22301130,2024-04-06,regular,203991,Clint Capela,ATL,DEN,ATL,30,19,5,6,0.8333333333333334,0,0,,9,12,0.75,5,7,12,3,1,0,1,2,-4,0,2024,34,1.7416062774768561
22301130,2024-04-06,regular,1629726,Garrison Mathews,ATL,DEN,ATL,19,11,3,6,0.5,2,5,0.4,3,3,1.0,0,0,0,0,2,0,0,0,-29,0,2024,13,1.340247497329103
22301130,2024-04-06,regular,1631243,Mouhamed Gueye,ATL,DEN,ATL,4,0,0,3,0.0,0,2,0.0,0,0,,1,0,1,0,0,0,1,0,-7,0,2024,0,-0.49171106122876046
22301130,2024-04-06,regular,1641723,Kobe Bufkin,ATL,DEN,ATL,14,4,2,6,0.3333333333333333,0,3,0.0,0,0,,0,3,3,3,0,0,0,1,-5,0,2024,10,-0.21257273055451176
22301130,2024-04-06,regular,1630249,Vit Krejci,ATL,DEN,ATL,25,3,1,3,0.3333333333333333,1,2,0.5,0,0,,1,4,5,2,1,0,0,2,-24,0,2024,11,-0.5533702602315742
22301130,2024-04-06,regular,1627749,Dejounte Murray,ATL,DEN,ATL,36,14,4,15,0.26666666666666666,3,8,0.375,3,4,0.75,0,2,2,12,1,1,2,2,-27,0,2024,28,-1.1233400074506972
22301130,2024-04-06,regular,1630552,Jalen Johnson,ATL,DEN,ATL,34,17,8,18,0.4444444444444444,1,5,0.2,0,0,,1,5,6,4,1,0,6,0,-8,0,2024,22,0.1654182096372766
22301130,2024-04-06,regular,203992,Bogdan Bogdanovic,ATL,DEN,ATL,31,18,6,10,0.6,3,4,0.75,3,3,1.0,1,1,2,2,1,1,2,4,-8,0,2024,22,0.17342165022980097
22301130,2024-04-06,regular,1628981,Bruno Fernando,ATL,DEN,ATL,18,6,3,9,0.3333333333333333,0,0,,0,0,,2,4,6,2,0,0,1,5,-28,0,2024,13,-0.04840239651576042
22301130,2024-04-06,regular,1627750,Jamal Murray,DEN,DEN,ATL,21,16,6,11,0.5454545454545454,2,4,0.5,2,2,1.0,0,3,3,6,0,1,3,1,14,1,2024,23,-0.6626571915030165
22301130,2024-04-06,regular,203999,Nikola Jokic,DEN,DEN,ATL,31,19,6,13,0.46153846153846156,2,3,0.6666666666666666,5,6,0.8333333333333334,1,13,14,11,2,0,4,1,19,1,2024,42,-0.9058309590193178
22301130,2024-04-06,regular,202704,Reggie Jackson,DEN,DEN,ATL,24,18,7,13,0.5384615384615384,3,6,0.5,1,2,0.5,2,3,5,3,0,0,1,3,11,1,2024,25,1.2328364033891301
22301130,2024-04-06,regular,1629008,Michael Porter Jr.,DEN,DEN,ATL,25,20,7,12,0.5833333333333334,4,8,0.5,2,2,1.0,1,2,3,2,1,0,1,4,15,1,2024,25,0.4817603875370306
22301130,2024-04-06,regular,1630643,Jay Huff,DEN,DEN,ATL,3,4,2,2,1.0,0,0,,0,0,,0,0,0,0,0,1,0,0,7,1,2024,5,2.0548398042346343
22301130,2024-04-06,regular,1641816,Hunter Tyson,DEN,DEN,ATL,4,2,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,7,1,2024,2,0.567021165710828
22301130,2024-04-06,regular,1629618,Jalen Pickett,DEN,DEN,ATL,3,3,1,2,0.5,1,2,0.5,0,0,,0,2,2,2,1,0,0,0,7,1,2024,8,0.7001306692599433
22301130,2024-04-06,regular,203200,Justin Holiday,DEN,DEN,ATL,24,8,3,3,1.0,2,2,1.0,0,0,,0,0,0,6,1,0,1,2,17,1,2024,14,0.9713846403693908
22301130,2024-04-06,regular,1631124,Julian Strawther,DEN,DEN,ATL,12,5,1,4,0.25,1,3,0.3333333333333333,2,2,1.0,0,4,4,3,0,0,2,2,7,1,2024,10,0.08089482014712447
22301130,2024-04-06,regular,1631128,Christian Braun,DEN,DEN,ATL,25,5,2,3,0.6666666666666666,1,1,1.0,0,0,,1,2,3,1,0,0,1,1,13,1,2024,8,-0.47920378084062537
22301130,2024-04-06,regular,1631212,Peyton Watson,DEN,DEN,ATL,27,13,6,8,0.75,0,1,0.0,1,2,0.5,1,5,6,2,1,5,0,3,16,1,2024,27,1.368791390891903
22301130,2024-04-06,regular,203484,Kentavious Caldwell-Pope,DEN,DEN,ATL,28,24,9,12,0.75,6,9,0.6666666666666666,0,0,,0,2,2,1,2,0,2,2,21,1,2024,27,2.7502966434988707
22301130,2024-04-06,regular,1630192,Zeke Nnaji,DEN,DEN,ATL,14,5,2,3,0.6666666666666666,1,1,1.0,0,0,,0,5,5,1,1,0,0,2,6,1,2024,12,0.5643046177899457
22301131,2024-04-07,regular,1628467,Maxi Kleber,DAL,DAL,HOU,30,9,1,3,0.3333333333333333,1,3,0.3333333333333333,6,8,0.75,0,4,4,3,2,1,1,4,29,1,2024,18,1.0739344093598748
22301131,2024-04-07,regular,203957,Dante Exum,DAL,DAL,HOU,35,14,5,11,0.45454545454545453,2,4,0.5,2,2,1.0,1,8,9,2,0,0,4,3,23,1,2024,21,0.9963254837133213
22301131,2024-04-07,regular,1629655,Daniel Gafford,DAL,DAL,HOU,16,6,3,3,1.0,0,0,,0,1,0.0,0,1,1,0,0,1,2,5,-26,1,2024,6,-0.923905566995844
22301131,2024-04-07,regular,1629023,P.J. Washington,DAL,DAL,HOU,43,14,5,12,0.4166666666666667,2,7,0.2857142857142857,2,2,1.0,2,11,13,2,0,2,0,1,7,1,2024,31,0.14701196850768733
22301131,2024-04-07,regular,1627884,Derrick Jones Jr.,DAL,DAL,HOU,26,10,3,4,0.75,2,3,0.6666666666666666,2,2,1.0,0,2,2,0,1,0,1,5,-7,1,2024,12,0.21626266019844337
22301131,2024-04-07,regular,203501,Tim Hardaway Jr.,DAL,DAL,HOU,18,5,2,6,0.3333333333333333,1,4,0.25,0,0,,0,1,1,0,0,0,0,2,-5,1,2024,6,-1.1216123648875158
22301131,2024-04-07,regular,1630702,Jaden Hardy,DAL,DAL,HOU,6,4,0,0,,0,0,,4,4,1.0,1,0,1,0,0,0,0,0,-7,1,2024,5,-0.6019601677435811
22301131,2024-04-07,regular,202681,Kyrie Irving,DAL,DAL,HOU,45,48,15,25,0.6,3,8,0.375,15,17,0.8823529411764706,0,7,7,2,1,0,2,1,21,1,2024,56,2.8507358349039755
22301131,2024-04-07,regular,1629029,Luka Doncic,DAL,DAL,HOU,45,37,12,21,0.5714285714285714,4,10,0.4,9,9,1.0,2,7,9,12,0,2,7,5,20,1,2024,53,0.3567021573086157
22301131,2024-04-07,regular,203493,Reggie Bullock Jr.,HOU,DAL,HOU,23,11,4,4,1.0,3,3,1.0,0,0,,0,3,3,1,0,1,0,6,-9,0,2024,16,3.4279734586356785
22301131,2024-04-07,regular,1641715,Cam Whitmore,HOU,DAL,HOU,19,11,3,6,0.5,1,3,0.3333333333333333,4,4,1.0,0,4,4,0,1,2,0,2,-5,0,2024,18,-0.2162190137399916
22301131,2024-04-07,regular,1629111,Jock Landale,HOU,DAL,HOU,16,13,5,7,0.7142857142857143,0,0,,3,6,0.5,1,0,1,2,1,0,2,3,5,0,2024,15,1.6809441012764246
22301131,2024-04-07,regular,1628988,Aaron Holiday,HOU,DAL,HOU,14,3,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,1,0,1,3,-5,0,2024,3,-0.656978890339755
22301131,2024-04-07,regular,1630207,Nate Hinton,HOU,DAL,HOU,1,0,0,1,0.0,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0,2024,2,-0.7565033359459146
22301131,2024-04-07,regular,1628415,Dillon Brooks,HOU,DAL,HOU,42,29,9,14,0.6428571428571429,5,6,0.8333333333333334,6,7,0.8571428571428571,0,2,2,2,3,0,1,5,-16,0,2024,35,2.4203467933879566
22301131,2024-04-07,regular,1630224,Jalen Green,HOU,DAL,HOU,40,21,6,15,0.4,2,7,0.2857142857142857,7,7,1.0,0,6,6,8,2,1,5,5,-12,0,2024,33,0.14699892481908797
22301131,2024-04-07,regular,1641708,Amen Thompson,HOU,DAL,HOU,8,5,1,1,1.0,0,0,,3,3,1.0,0,3,3,3,0,0,0,1,17,0,2024,11,-0.7225237614148062
22301131,2024-04-07,regular,201145,Jeff Green,HOU,DAL,HOU,17,7,3,12,0.25,1,8,0.125,0,0,,1,0,1,1,2,0,0,0,-20,0,2024,11,0.09796251028096582
22301131,2024-04-07,regular,1627832,Fred VanVleet,HOU,DAL,HOU,44,24,9,21,0.42857142857142855,2,8,0.25,4,6,0.6666666666666666,0,1,1,12,1,0,1,4,-5,0,2024,37,0.8262862539014033
22301131,2024-04-07,regular,1631095,Jabari Smith Jr.,HOU,DAL,HOU,40,12,5,10,0.5,2,4,0.5,0,2,0.0,1,8,9,2,0,2,0,5,-5,0,2024,25,-0.27223645861474005
22301132,2024-04-07,regular,1630596,Evan Mobley,CLE,LAC,CLE,31,20,8,17,0.47058823529411764,0,2,0.0,4,6,0.6666666666666666,1,5,6,4,0,0,1,1,0,0,2024,29,0.7472641420521383
22301132,2024-04-07,regular,1630241,Sam Merrill,CLE,LAC,CLE,6,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,1,0,0,1,-7,0,2024,2,-1.1628736186477786
22301132,2024-04-07,regular,202694,Marcus Morris Sr.,CLE,LAC,CLE,13,2,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,3,0,0,2024,3,-0.8139316101476503
22301132,2024-04-07,regular,1630171,Isaac Okoro,CLE,LAC,CLE,25,11,4,4,1.0,0,0,,3,4,0.75,1,2,3,0,0,0,0,2,0,0,2024,14,0.3406208329506403
22301132,2024-04-07,regular,1629622,Max Strus,CLE,LAC,CLE,39,20,5,11,0.45454545454545453,4,9,0.4444444444444444,6,6,1.0,0,4,4,9,1,0,4,2,3,0,2024,30,1.2827563481630944
22301132,2024-04-07,regular,1628386,Jarrett Allen,CLE,LAC,CLE,35,17,6,12,0.5,0,0,,5,5,1.0,2,8,10,1,1,1,1,1,-1,0,2024,29,0.08111398804539204
22301132,2024-04-07,regular,1627747,Caris LeVert,CLE,LAC,CLE,37,18,7,15,0.4666666666666667,3,8,0.375,1,1,1.0,1,4,5,2,1,1,0,3,0,0,2024,27,0.5537473752591585
22301132,2024-04-07,regular,1627777,Georges Niang,CLE,LAC,CLE,14,2,1,5,0.2,0,2,0.0,0,0,,0,2,2,2,1,0,0,2,-5,0,2024,7,-1.2552766187381548
22301132,2024-04-07,regular,1629636,Darius Garland,CLE,LAC,CLE,40,28,10,22,0.45454545454545453,4,8,0.5,4,5,0.8,2,3,5,8,5,0,5,1,0,0,2024,41,1.3678806887508088
22301132,2024-04-07,regular,1626181,Norman Powell,LAC,LAC,CLE,28,14,5,13,0.38461538461538464,4,9,0.4444444444444444,0,0,,1,2,3,0,1,0,0,2,19,1,2024,18,0.018864656459837557
22301132,2024-04-07,regular,201935,James Harden,LAC,LAC,CLE,26,22,6,11,0.5454545454545454,4,8,0.5,6,6,1.0,0,5,5,5,0,0,2,3,-20,1,2024,30,0.7986203973735106
22301132,2024-04-07,regular,203486,Mason Plumlee,LAC,LAC,CLE,17,6,3,4,0.75,0,0,,0,0,,1,4,5,2,0,0,1,4,9,1,2024,12,0.18450024435488005
22301132,2024-04-07,regular,1627826,Ivica Zubac,LAC,LAC,CLE,27,14,7,10,0.7,0,0,,0,0,,4,7,11,1,0,0,3,1,-10,1,2024,23,0.4675219580909988
22301132,2024-04-07,regular,1629599,Amir Coffey,LAC,LAC,CLE,28,3,1,6,0.16666666666666666,1,4,0.25,0,0,,1,0,1,1,1,0,0,1,4,1,2024,6,-0.6901114732888569
22301132,2024-04-07,regular,200782,P.J. Tucker,LAC,LAC,CLE,14,0,0,1,0.0,0,1,0.0,0,0,,1,0,1,1,0,0,0,1,-9,1,2024,2,-0.6484079516123106
22301132,2024-04-07,regular,1629611,Terance Mann,LAC,LAC,CLE,29,14,6,6,1.0,2,2,1.0,0,0,,0,4,4,3,1,0,2,5,-10,1,2024,20,0.9442801389149169
22301132,2024-04-07,regular,201566,Russell Westbrook,LAC,LAC,CLE,25,8,3,9,0.3333333333333333,0,2,0.0,2,2,1.0,2,5,7,6,1,1,2,2,18,1,2024,21,-0.6216551649871581
22301132,2024-04-07,regular,202331,Paul George,LAC,LAC,CLE,44,39,10,24,0.4166666666666667,3,9,0.3333333333333333,16,16,1.0,1,10,11,7,1,1,5,3,9,1,2024,54,2.0912168967099753
22301133,2024-04-07,regular,1630169,Tyrese Haliburton,IND,IND,MIA,33,12,3,10,0.3,2,7,0.2857142857142857,4,4,1.0,0,4,4,8,0,2,3,2,3,1,2024,23,-0.9655226266332297
22301133,2024-04-07,regular,1630188,Jalen Smith,IND,IND,MIA,11,4,2,6,0.3333333333333333,0,2,0.0,0,0,,0,1,1,2,0,0,0,1,6,1,2024,7,-1.4323567890654039
22301133,2024-04-07,regular,1630543,Isaiah Jackson,IND,IND,MIA,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,2024,0,-1.301071978852852
22301133,2024-04-07,regular,1641767,Ben Sheppard,IND,IND,MIA,20,0,0,3,0.0,0,3,0.0,0,0,,0,1,1,2,0,0,0,3,2,1,2024,3,-1.1443105534224227
22301133,2024-04-07,regular,1627783,Pascal Siakam,IND,IND,MIA,32,18,7,15,0.4666666666666667,1,3,0.3333333333333333,3,4,0.75,2,6,8,1,0,0,0,4,-2,1,2024,27,-0.5585257310001593
22301133,2024-04-07,regular,1626167,Myles Turner,IND,IND,MIA,37,22,6,12,0.5,2,6,0.3333333333333333,8,8,1.0,1,12,13,2,0,2,0,2,-4,1,2024,39,0.7980247915009628
22301133,2024-04-07,regular,1629614,Andrew Nembhard,IND,IND,MIA,25,10,5,7,0.7142857142857143,0,1,0.0,0,0,,0,2,2,2,3,0,0,4,-4,1,2024,17,0.16655417496289618
22301133,2024-04-07,regular,1630167,Obi Toppin,IND,IND,MIA,16,13,5,7,0.7142857142857143,3,4,0.75,0,0,,0,3,3,2,0,0,0,3,4,1,2024,18,0.4595559483110871
22301133,2024-04-07,regular,204456,T.J. McConnell,IND,IND,MIA,27,22,11,14,0.7857142857142857,0,1,0.0,0,0,,0,0,0,5,1,0,2,1,7,1,2024,26,2.0757852240600907
22301133,2024-04-07,regular,1630174,Aaron Nesmith,IND,IND,MIA,40,16,5,12,0.4166666666666667,1,5,0.2,5,5,1.0,1,4,5,3,0,2,1,4,-2,1,2024,25,0.6652132254245062
