gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season
22301021,2024-03-23,regular,1610612766,CHA,ATL,CHA,48.0,91.0,35.0,84.0,41.7,11.0,39.0,28.2,10.0,14.0,71.4,11.0,28.0,39.0,25.0,15.0,3.0,4.0,9.0,-41.0,0.0,2024
22301022,2024-03-23,regular,1610612761,TOR,WAS,TOR,48.0,109.0,40.0,94.0,42.6,8.0,33.0,24.2,21.0,26.0,80.8,13.0,29.0,42.0,27.0,12.0,9.0,7.0,20.0,-3.0,0.0,2024
22301022,2024-03-23,regular,1610612764,WAS,WAS,TOR,48.0,112.0,44.0,92.0,47.8,11.0,35.0,31.4,13.0,19.0,68.4,16.0,39.0,55.0,28.0,18.0,7.0,8.0,18.0,3.0,1.0,2024
22301023,2024-03-23,regular,1610612738,BOS,CHI,BOS,48.0,124.0,44.0,86.0,51.2,21.0,48.0,43.8,15.0,17.0,88.2,12.0,29.0,41.0,28.0,12.0,5.0,3.0,9.0,11.0,1.0,2024
22301023,2024-03-23,regular,1610612741,CHI,CHI,BOS,48.0,113.0,47.0,82.0,57.3,9.0,24.0,37.5,10.0,11.0,90.9,3.0,26.0,29.0,36.0,7.0,7.0,3.0,18.0,-11.0,0.0,2024
22301024,2024-03-23,regular,1610612745,HOU,HOU,UTA,48.0,147.0,54.0,97.0,55.7,27.0,49.0,55.1,12.0,14.0,85.7,12.0,32.0,44.0,31.0,9.0,7.0,3.0,26.0,28.0,1.0,2024
22301024,2024-03-23,regular,1610612762,UTA,HOU,UTA,48.0,119.0,40.0,89.0,44.9,11.0,37.0,29.7,28.0,33.0,84.8,12.0,28.0,40.0,24.0,10.0,2.0,4.0,11.0,-28.0,0.0,2024
22301025,2024-03-23,regular,1610612756,PHX,SAS,PHX,48.0,131.0,56.0,94.0,59.6,11.0,24.0,45.8,8.0,10.0,80.0,7.0,32.0,39.0,38.0,10.0,11.0,5.0,18.0,25.0,1.0,2024
22301025,2024-03-23,regular,1610612759,SAS,SAS,PHX,48.0,106.0,40.0,85.0,47.1,9.0,33.0,27.3,17.0,21.0,81.0,8.0,26.0,34.0,27.0,15.0,6.0,6.0,9.0,-25.0,0.0,2024
22301026,2024-03-23,regular,1610612743,DEN,POR,DEN,48.0,114.0,41.0,91.0,45.1,8.0,24.0,33.3,24.0,33.0,72.7,19.0,30.0,49.0,25.0,14.0,8.0,9.0,17.0,3.0,1.0,2024
22301026,2024-03-23,regular,1610612757,POR,POR,DEN,48.0,111.0,43.0,93.0,46.2,10.0,28.0,35.7,15.0,17.0,88.2,14.0,31.0,45.0,27.0,16.0,8.0,8.0,24.0,-3.0,0.0,2024
22301027,2024-03-24,regular,1610612765,DET,DET,NOP,48.0,101.0,32.0,79.0,40.5,11.0,41.0,26.8,26.0,32.0,81.3,10.0,36.0,46.0,20.0,17.0,4.0,5.0,25.0,-13.0,0.0,2024
22301027,2024-03-24,regular,1610612740,NOP,DET,NOP,48.0,114.0,41.0,81.0,50.6,11.0,34.0,32.4,21.0,31.0,67.7,6.0,35.0,41.0,27.0,10.0,8.0,7.0,22.0,13.0,1.0,2024
22301028,2024-03-24,regular,1610612746,LAC,LAC,PHI,48.0,107.0,40.0,83.0,48.2,10.0,28.0,35.7,17.0,18.0,94.4,10.0,27.0,37.0,27.0,14.0,2.0,9.0,11.0,-14.0,0.0,2024
22301028,2024-03-24,regular,1610612755,PHI,LAC,PHI,48.0,121.0,48.0,90.0,53.3,18.0,37.0,48.6,7.0,9.0,77.8,12.0,25.0,37.0,32.0,8.0,7.0,10.0,18.0,14.0,1.0,2024
22301029,2024-03-24,regular,1610612739,CLE,MIA,CLE,48.0,84.0,30.0,72.0,41.7,9.0,29.0,31.0,15.0,20.0,75.0,4.0,26.0,30.0,24.0,17.0,3.0,3.0,16.0,-37.0,0.0,2024
22301029,2024-03-24,regular,1610612748,MIA,MIA,CLE,48.0,121.0,43.0,83.0,51.8,15.0,38.0,39.5,20.0,23.0,87.0,9.0,35.0,44.0,29.0,12.0,13.0,0.0,17.0,37.0,1.0,2024
22301030,2024-03-24,regular,1610612749,MIL,MIL,OKC,48.0,118.0,49.0,92.0,53.3,11.0,34.0,32.4,9.0,14.0,64.3,15.0,42.0,57.0,33.0,17.0,7.0,5.0,21.0,25.0,1.0,2024
22301030,2024-03-24,regular,1610612760,OKC,MIL,OKC,48.0,93.0,33.0,89.0,37.1,10.0,43.0,23.3,17.0,22.0,77.3,10.0,27.0,37.0,20.0,12.0,9.0,1.0,16.0,-25.0,0.0,2024
22301031,2024-03-24,regular,1610612744,GSW,MIN,GSW,48.0,110.0,38.0,85.0,44.7,14.0,36.0,38.9,20.0,26.0,76.9,7.0,34.0,41.0,23.0,13.0,8.0,3.0,19.0,-4.0,0.0,2024
22301031,2024-03-24,regular,1610612750,MIN,MIN,GSW,48.0,114.0,40.0,84.0,47.6,21.0,40.0,52.5,13.0,18.0,72.2,7.0,37.0,44.0,30.0,16.0,9.0,5.0,17.0,4.0,1.0,2024
22301032,2024-03-24,regular,1610612754,IND,LAL,IND,48.0,145.0,59.0,107.0,55.1,18.0,36.0,50.0,9.0,16.0,56.3,10.0,30.0,40.0,39.0,11.0,6.0,4.0,31.0,-5.0,0.0,2024
22301032,2024-03-24,regular,1610612747,LAL,LAL,IND,48.0,150.0,50.0,89.0,56.2,12.0,25.0,48.0,38.0,43.0,88.4,8.0,33.0,41.0,28.0,10.0,6.0,7.0,14.0,5.0,1.0,2024
22301033,2024-03-25,regular,1610612766,CHA,CLE,CHA,48.0,92.0,34.0,80.0,42.5,9.0,28.0,32.1,15.0,18.0,83.3,6.0,27.0,33.0,22.0,12.0,5.0,4.0,13.0,-23.0,0.0,2024
22301033,2024-03-25,regular,1610612739,CLE,CLE,CHA,48.0,115.0,46.0,86.0,53.5,17.0,41.0,41.5,6.0,10.0,60.0,9.0,38.0,47.0,41.0,14.0,4.0,3.0,15.0,23.0,1.0,2024
22301034,2024-03-25,regular,1610612737,ATL,ATL,BOS,48.0,120.0,46.0,87.0,52.9,18.0,36.0,50.0,10.0,17.0,58.8,15.0,29.0,44.0,30.0,13.0,5.0,3.0,18.0,2.0,1.0,2024
22301034,2024-03-25,regular,1610612738,BOS,ATL,BOS,48.0,118.0,47.0,95.0,49.5,11.0,38.0,28.9,13.0,19.0,68.4,12.0,26.0,38.0,21.0,9.0,7.0,8.0,16.0,-2.0,0.0,2024
22301035,2024-03-25,regular,1610612765,DET,NYK,DET,48.0,99.0,34.0,88.0,38.6,10.0,34.0,29.4,21.0,22.0,95.5,7.0,30.0,37.0,22.0,12.0,8.0,5.0,22.0,-25.0,0.0,2024
22301035,2024-03-25,regular,1610612752,NYK,NYK,DET,48.0,124.0,45.0,89.0,50.6,19.0,46.0,41.3,15.0,22.0,68.2,12.0,40.0,52.0,30.0,14.0,6.0,6.0,18.0,25.0,1.0,2024
22301036,2024-03-25,regular,1610612751,BKN,TOR,BKN,48.0,96.0,37.0,81.0,45.7,9.0,39.0,23.1,13.0,18.0,72.2,16.0,34.0,50.0,20.0,20.0,3.0,4.0,16.0,8.0,1.0,2024
22301036,2024-03-25,regular,1610612761,TOR,TOR,BKN,48.0,88.0,37.0,85.0,43.5,5.0,27.0,18.5,9.0,12.0,75.0,8.0,22.0,30.0,23.0,10.0,10.0,2.0,15.0,-8.0,0.0,2024
22301037,2024-03-25,regular,1610612741,CHI,CHI,WAS,48.0,105.0,36.0,87.0,41.4,10.0,35.0,28.6,23.0,28.0,82.1,9.0,37.0,46.0,27.0,12.0,9.0,8.0,14.0,-2.0,0.0,2024
22301037,2024-03-25,regular,1610612764,WAS,CHI,WAS,48.0,107.0,39.0,97.0,40.2,14.0,49.0,28.6,15.0,18.0,83.3,14.0,38.0,52.0,32.0,14.0,8.0,5.0,21.0,2.0,1.0,2024
22301038,2024-03-25,regular,1610612745,HOU,HOU,POR,48.0,110.0,37.0,93.0,39.8,12.0,39.0,30.8,24.0,25.0,96.0,13.0,32.0,45.0,19.0,9.0,7.0,7.0,16.0,18.0,1.0,2024
22301038,2024-03-25,regular,1610612757,POR,HOU,POR,48.0,92.0,36.0,87.0,41.4,7.0,33.0,21.2,13.0,15.0,86.7,10.0,34.0,44.0,14.0,17.0,5.0,6.0,25.0,-18.0,0.0,2024
22301039,2024-03-25,regular,1610612756,PHX,SAS,PHX,48.0,102.0,42.0,83.0,50.6,10.0,28.0,35.7,8.0,14.0,57.1,5.0,42.0,47.0,28.0,15.0,5.0,7.0,14.0,-2.0,0.0,2024
22301039,2024-03-25,regular,1610612759,SAS,SAS,PHX,48.0,104.0,40.0,91.0,44.0,8.0,31.0,25.8,16.0,19.0,84.2,5.0,35.0,40.0,23.0,7.0,10.0,1.0,15.0,2.0,1.0,2024
22301040,2024-03-25,regular,1610612743,DEN,DEN,MEM,48.0,128.0,48.0,90.0,53.3,15.0,32.0,46.9,17.0,18.0,94.4,15.0,35.0,50.0,38.0,16.0,10.0,7.0,23.0,25.0,1.0,2024
22301040,2024-03-25,regular,1610612763,MEM,DEN,MEM,48.0,103.0,37.0,94.0,39.4,11.0,44.0,25.0,18.0,27.0,66.7,17.0,23.0,40.0,25.0,17.0,9.0,9.0,15.0,-25.0,0.0,2024
22301041,2024-03-25,regular,1610612742,DAL,UTA,DAL,48.0,115.0,44.0,92.0,47.8,12.0,42.0,28.6,15.0,18.0,83.3,10.0,37.0,47.0,31.0,6.0,9.0,7.0,17.0,10.0,1.0,2024
22301041,2024-03-25,regular,1610612762,UTA,UTA,DAL,48.0,105.0,37.0,87.0,42.5,13.0,39.0,33.3,18.0,22.0,81.8,11.0,35.0,46.0,28.0,13.0,6.0,3.0,15.0,-10.0,0.0,2024
22301042,2024-03-25,regular,1610612755,PHI,SAC,PHI,48.0,96.0,34.0,82.0,41.5,11.0,34.0,32.4,17.0,20.0,85.0,15.0,32.0,47.0,18.0,15.0,2.0,4.0,25.0,-12.0,0.0,2024
22301042,2024-03-25,regular,1610612758,SAC,SAC,PHI,48.0,108.0,38.0,86.0,44.2,10.0,38.0,26.3,22.0,28.0,78.6,11.0,29.0,40.0,25.0,8.0,6.0,6.0,18.0,12.0,1.0,2024
22301043,2024-03-25,regular,1610612754,IND,LAC,IND,48.0,133.0,50.0,86.0,58.1,17.0,28.0,60.7,16.0,22.0,72.7,7.0,27.0,34.0,28.0,8.0,7.0,3.0,21.0,17.0,1.0,2024
22301043,2024-03-25,regular,1610612746,LAC,LAC,IND,48.0,116.0,46.0,85.0,54.1,6.0,20.0,30.0,18.0,22.0,81.8,11.0,25.0,36.0,26.0,10.0,4.0,4.0,19.0,-17.0,0.0,2024
22301044,2024-03-26,regular,1610612744,GSW,MIA,GSW,48.0,113.0,47.0,85.0,55.3,13.0,38.0,34.2,6.0,10.0,60.0,7.0,36.0,43.0,31.0,12.0,6.0,5.0,20.0,21.0,1.0,2024
22301044,2024-03-26,regular,1610612748,MIA,MIA,GSW,48.0,92.0,37.0,92.0,40.2,8.0,33.0,24.2,10.0,13.0,76.9,11.0,28.0,39.0,24.0,9.0,3.0,2.0,9.0,-21.0,0.0,2024
22301045,2024-03-26,regular,1610612747,LAL,MIL,LAL,58.0,128.0,42.0,108.0,38.9,14.0,44.0,31.8,30.0,32.0,93.8,15.0,54.0,69.0,30.0,17.0,4.0,8.0,13.0,4.0,1.0,2024
22301045,2024-03-26,regular,1610612749,MIL,MIL,LAL,58.0,124.0,49.0,119.0,41.2,15.0,51.0,29.4,11.0,17.0,64.7,15.0,46.0,61.0,37.0,14.0,9.0,5.0,26.0,-4.0,0.0,2024
22301046,2024-03-26,regular,1610612740,NOP,NOP,OKC,48.0,112.0,39.0,86.0,45.3,14.0,38.0,36.8,20.0,23.0,87.0,5.0,32.0,37.0,26.0,10.0,7.0,2.0,18.0,-7.0,0.0,2024
22301046,2024-03-26,regular,1610612760,OKC,NOP,OKC,48.0,119.0,46.0,86.0,53.5,15.0,34.0,44.1,12.0,14.0,85.7,7.0,38.0,45.0,28.0,12.0,5.0,3.0,17.0,7.0,1.0,2024
22301047,2024-03-26,regular,1610612742,DAL,SAC,DAL,48.0,132.0,51.0,92.0,55.4,22.0,39.0,56.4,8.0,13.0,61.5,5.0,44.0,49.0,34.0,9.0,10.0,4.0,18.0,36.0,1.0,2024
22301047,2024-03-26,regular,1610612758,SAC,SAC,DAL,48.0,96.0,35.0,90.0,38.9,11.0,30.0,36.7,15.0,19.0,78.9,11.0,31.0,42.0,27.0,14.0,6.0,5.0,15.0,-36.0,0.0,2024
22301048,2024-03-27,regular,1610612766,CHA,CHA,CLE,48.0,118.0,44.0,76.0,57.9,13.0,33.0,39.4,17.0,22.0,77.3,8.0,30.0,38.0,30.0,16.0,8.0,2.0,14.0,7.0,1.0,2024
22301048,2024-03-27,regular,1610612739,CLE,CHA,CLE,48.0,111.0,42.0,85.0,49.4,19.0,44.0,43.2,8.0,14.0,57.1,9.0,23.0,32.0,33.0,15.0,7.0,1.0,21.0,-7.0,0.0,2024
22301049,2024-03-27,regular,1610612744,GSW,ORL,GSW,48.0,101.0,40.0,90.0,44.4,10.0,34.0,29.4,11.0,13.0,84.6,12.0,40.0,52.0,26.0,13.0,5.0,5.0,18.0,8.0,1.0,2024
22301049,2024-03-27,regular,1610612753,ORL,ORL,GSW,48.0,93.0,36.0,85.0,42.4,10.0,32.0,31.3,11.0,21.0,52.4,10.0,29.0,39.0,25.0,11.0,10.0,5.0,13.0,-8.0,0.0,2024
22301050,2024-03-27,regular,1610612751,BKN,WAS,BKN,53.0,122.0,47.0,98.0,48.0,10.0,33.0,30.3,18.0,23.0,78.3,10.0,35.0,45.0,24.0,8.0,8.0,9.0,16.0,3.0,1.0,2024
22301050,2024-03-27,regular,1610612764,WAS,WAS,BKN,53.0,119.0,46.0,91.0,50.5,14.0,34.0,41.2,13.0,17.0,76.5,5.0,39.0,44.0,26.0,14.0,4.0,4.0,21.0,-3.0,0.0,2024
22301051,2024-03-27,regular,1610612737,ATL,ATL,POR,48.0,120.0,44.0,85.0,51.8,16.0,41.0,39.0,16.0,20.0,80.0,8.0,33.0,41.0,23.0,17.0,12.0,9.0,17.0,14.0,1.0,2024
22301051,2024-03-27,regular,1610612757,POR,ATL,POR,48.0,106.0,43.0,85.0,50.6,14.0,31.0,45.2,6.0,10.0,60.0,6.0,27.0,33.0,35.0,19.0,8.0,2.0,18.0,-14.0,0.0,2024
22301052,2024-03-27,regular,1610612746,LAC,PHI,LAC,48.0,108.0,40.0,90.0,44.4,14.0,36.0,38.9,14.0,20.0,70.0,11.0,32.0,43.0,28.0,8.0,8.0,5.0,16.0,1.0,1.0,2024
22301052,2024-03-27,regular,1610612755,PHI,PHI,LAC,48.0,107.0,39.0,82.0,47.6,13.0,33.0,39.4,16.0,19.0,84.2,10.0,41.0,51.0,17.0,12.0,3.0,11.0,18.0,-1.0,0.0,2024
22301053,2024-03-27,regular,1610612752,NYK,TOR,NYK,48.0,145.0,55.0,94.0,58.5,22.0,44.0,50.0,13.0,16.0,81.3,15.0,27.0,42.0,37.0,11.0,7.0,8.0,17.0,44.0,1.0,2024
22301053,2024-03-27,regular,1610612761,TOR,TOR,NYK,48.0,101.0,39.0,84.0,46.4,11.0,31.0,35.5,12.0,13.0,92.3,11.0,17.0,28.0,31.0,18.0,7.0,4.0,17.0,-44.0,0.0,2024
22301054,2024-03-27,regular,1610612741,CHI,CHI,IND,48.0,125.0,49.0,98.0,50.0,12.0,27.0,44.4,15.0,18.0,83.3,13.0,41.0,54.0,28.0,8.0,7.0,5.0,19.0,26.0,1.0,2024
22301054,2024-03-27,regular,1610612754,IND,CHI,IND,48.0,99.0,34.0,85.0,40.0,13.0,42.0,31.0,18.0,23.0,78.3,12.0,28.0,40.0,25.0,13.0,3.0,4.0,23.0,-26.0,0.0,2024
22301055,2024-03-27,regular,1610612747,LAL,MEM,LAL,48.0,136.0,45.0,81.0,55.6,18.0,33.0,54.5,28.0,35.0,80.0,4.0,39.0,43.0,31.0,16.0,5.0,4.0,19.0,12.0,1.0,2024
22301055,2024-03-27,regular,1610612763,MEM,MEM,LAL,48.0,124.0,46.0,97.0,47.4,17.0,43.0,39.5,15.0,19.0,78.9,13.0,26.0,39.0,30.0,14.0,10.0,3.0,23.0,-12.0,0.0,2024
22301056,2024-03-27,regular,1610612765,DET,MIN,DET,48.0,91.0,31.0,81.0,38.3,9.0,32.0,28.1,20.0,25.0,80.0,10.0,31.0,41.0,15.0,12.0,9.0,1.0,14.0,-15.0,0.0,2024
22301056,2024-03-27,regular,1610612750,MIN,MIN,DET,48.0,106.0,42.0,82.0,51.2,11.0,36.0,30.6,11.0,16.0,68.8,9.0,31.0,40.0,28.0,12.0,8.0,3.0,17.0,15.0,1.0,2024
22301057,2024-03-27,regular,1610612745,HOU,OKC,HOU,53.0,132.0,50.0,104.0,48.1,15.0,43.0,34.9,17.0,23.0,73.9,16.0,34.0,50.0,25.0,16.0,10.0,3.0,24.0,6.0,1.0,2024
22301057,2024-03-27,regular,1610612760,OKC,OKC,HOU,53.0,126.0,47.0,96.0,49.0,14.0,38.0,36.8,18.0,24.0,75.0,13.0,36.0,49.0,26.0,19.0,7.0,7.0,24.0,-6.0,0.0,2024
22301058,2024-03-27,regular,1610612759,SAS,UTA,SAS,48.0,118.0,44.0,86.0,51.2,16.0,33.0,48.5,14.0,21.0,66.7,9.0,32.0,41.0,40.0,21.0,9.0,7.0,21.0,7.0,1.0,2024
22301058,2024-03-27,regular,1610612762,UTA,UTA,SAS,48.0,111.0,39.0,83.0,47.0,13.0,35.0,37.1,20.0,22.0,90.9,6.0,30.0,36.0,25.0,22.0,8.0,4.0,16.0,-7.0,0.0,2024
22301059,2024-03-27,regular,1610612743,DEN,DEN,PHX,48.0,97.0,38.0,88.0,43.2,10.0,40.0,25.0,11.0,12.0,91.7,9.0,29.0,38.0,24.0,8.0,9.0,4.0,13.0,-7.0,0.0,2024
22301059,2024-03-27,regular,1610612756,PHX,DEN,PHX,48.0,104.0,39.0,83.0,47.0,16.0,33.0,48.5,10.0,11.0,90.9,12.0,39.0,51.0,29.0,17.0,3.0,7.0,13.0,7.0,1.0,2024
22301060,2024-03-28,regular,1610612737,ATL,ATL,BOS,53.0,123.0,51.0,104.0,49.0,15.0,44.0,34.1,6.0,10.0,60.0,17.0,36.0,53.0,24.0,11.0,5.0,5.0,17.0,1.0,1.0,2024
22301060,2024-03-28,regular,1610612738,BOS,ATL,BOS,53.0,122.0,45.0,94.0,47.9,14.0,36.0,38.9,18.0,21.0,85.7,9.0,34.0,43.0,28.0,12.0,7.0,6.0,15.0,-1.0,0.0,2024
22301061,2024-03-28,regular,1610612749,MIL,NOP,MIL,48.0,100.0,38.0,82.0,46.3,14.0,39.0,35.9,10.0,19.0,52.6,5.0,41.0,46.0,21.0,14.0,1.0,4.0,25.0,-7.0,0.0,2024
22301061,2024-03-28,regular,1610612740,NOP,NOP,MIL,48.0,107.0,36.0,91.0,39.6,8.0,32.0,25.0,27.0,34.0,79.4,11.0,37.0,48.0,22.0,7.0,11.0,5.0,19.0,7.0,1.0,2024
22301062,2024-03-29,regular,1610612766,CHA,CHA,GSW,48.0,97.0,34.0,84.0,40.5,12.0,46.0,26.1,17.0,24.0,70.8,12.0,29.0,41.0,23.0,11.0,4.0,2.0,10.0,-18.0,0.0,2024
22301062,2024-03-29,regular,1610612744,GSW,CHA,GSW,48.0,115.0,48.0,89.0,53.9,11.0,32.0,34.4,8.0,9.0,88.9,11.0,39.0,50.0,35.0,13.0,7.0,5.0,19.0,18.0,1.0,2024
22301063,2024-03-29,regular,1610612754,IND,IND,LAL,48.0,109.0,43.0,89.0,48.3,10.0,31.0,32.3,13.0,14.0,92.9,6.0,40.0,46.0,27.0,10.0,8.0,6.0,14.0,19.0,1.0,2024
22301063,2024-03-29,regular,1610612747,LAL,IND,LAL,48.0,90.0,35.0,86.0,40.7,5.0,30.0,16.7,15.0,18.0,83.3,10.0,38.0,48.0,24.0,16.0,3.0,3.0,14.0,-19.0,0.0,2024
22301064,2024-03-29,regular,1610612746,LAC,ORL,LAC,48.0,100.0,41.0,85.0,48.2,8.0,24.0,33.3,10.0,12.0,83.3,12.0,29.0,41.0,19.0,17.0,11.0,4.0,17.0,3.0,1.0,2024
22301064,2024-03-29,regular,1610612753,ORL,ORL,LAC,48.0,97.0,38.0,86.0,44.2,10.0,29.0,34.5,11.0,15.0,73.3,13.0,25.0,38.0,20.0,17.0,10.0,8.0,11.0,-3.0,0.0,2024
22301065,2024-03-29,regular,1610612765,DET,WAS,DET,48.0,96.0,37.0,89.0,41.6,6.0,24.0,25.0,16.0,20.0,80.0,8.0,39.0,47.0,19.0,13.0,9.0,5.0,18.0,9.0,1.0,2024
22301065,2024-03-29,regular,1610612764,WAS,WAS,DET,48.0,87.0,36.0,88.0,40.9,9.0,33.0,27.3,6.0,8.0,75.0,9.0,38.0,47.0,22.0,19.0,2.0,4.0,18.0,-9.0,0.0,2024
22301066,2024-03-29,regular,1610612751,BKN,BKN,CHI,48.0,125.0,43.0,91.0,47.3,25.0,44.0,56.8,14.0,22.0,63.6,12.0,31.0,43.0,26.0,7.0,9.0,3.0,22.0,17.0,1.0,2024
22301066,2024-03-29,regular,1610612741,CHI,BKN,CHI,48.0,108.0,38.0,75.0,50.7,9.0,30.0,30.0,23.0,29.0,79.3,5.0,39.0,44.0,24.0,13.0,3.0,6.0,18.0,-17.0,0.0,2024
22301067,2024-03-29,regular,1610612739,CLE,CLE,PHI,48.0,117.0,45.0,82.0,54.9,16.0,37.0,43.2,11.0,13.0,84.6,5.0,32.0,37.0,34.0,14.0,4.0,3.0,17.0,3.0,1.0,2024
22301067,2024-03-29,regular,1610612755,PHI,CLE,PHI,48.0,114.0,42.0,94.0,44.7,16.0,40.0,40.0,14.0,17.0,82.4,16.0,26.0,42.0,28.0,9.0,6.0,7.0,20.0,-3.0,0.0,2024
22301068,2024-03-29,regular,1610612748,MIA,MIA,POR,48.0,142.0,54.0,92.0,58.7,21.0,39.0,53.8,13.0,18.0,72.2,6.0,38.0,44.0,41.0,9.0,17.0,4.0,13.0,60.0,1.0,2024
22301068,2024-03-29,regular,1610612757,POR,MIA,POR,48.0,82.0,35.0,87.0,40.2,5.0,30.0,16.7,7.0,11.0,63.6,10.0,33.0,43.0,20.0,24.0,4.0,2.0,19.0,-60.0,0.0,2024
22301069,2024-03-29,regular,1610612760,OKC,OKC,PHX,48.0,128.0,49.0,87.0,56.3,16.0,30.0,53.3,14.0,14.0,100.0,7.0,31.0,38.0,33.0,11.0,7.0,7.0,13.0,25.0,1.0,2024
22301069,2024-03-29,regular,1610612756,PHX,OKC,PHX,48.0,103.0,39.0,87.0,44.8,13.0,41.0,31.7,12.0,15.0,80.0,13.0,26.0,39.0,26.0,14.0,6.0,6.0,15.0,-25.0,0.0,2024
22301070,2024-03-29,regular,1610612752,NYK,SAS,NYK,53.0,126.0,51.0,110.0,46.4,14.0,37.0,37.8,10.0,12.0,83.3,18.0,32.0,50.0,24.0,12.0,10.0,1.0,24.0,-4.0,0.0,2024
22301070,2024-03-29,regular,1610612759,SAS,SAS,NYK,53.0,130.0,44.0,82.0,53.7,16.0,40.0,40.0,26.0,32.0,81.3,8.0,38.0,46.0,34.0,15.0,3.0,2.0,16.0,4.0,1.0,2024
22301071,2024-03-29,regular,1610612743,DEN,DEN,MIN,48.0,98.0,35.0,88.0,39.8,8.0,28.0,28.6,20.0,27.0,74.1,13.0,33.0,46.0,29.0,13.0,6.0,1.0,24.0,-13.0,0.0,2024
22301071,2024-03-29,regular,1610612750,MIN,DEN,MIN,48.0,111.0,38.0,74.0,51.4,9.0,28.0,32.1,26.0,37.0,70.3,6.0,33.0,39.0,28.0,9.0,6.0,7.0,20.0,13.0,1.0,2024
22301072,2024-03-29,regular,1610612745,HOU,UTA,HOU,48.0,101.0,35.0,91.0,38.5,13.0,42.0,31.0,18.0,28.0,64.3,15.0,30.0,45.0,19.0,10.0,10.0,6.0,18.0,1.0,1.0,2024
22301072,2024-03-29,regular,1610612762,UTA,UTA,HOU,48.0,100.0,37.0,80.0,46.3,8.0,31.0,25.8,18.0,19.0,94.7,11.0,40.0,51.0,23.0,21.0,4.0,9.0,23.0,-1.0,0.0,2024
22301073,2024-03-29,regular,1610612742,DAL,SAC,DAL,48.0,107.0,35.0,74.0,47.3,15.0,35.0,42.9,22.0,33.0,66.7,6.0,36.0,42.0,24.0,10.0,4.0,6.0,12.0,4.0,1.0,2024
22301073,2024-03-29,regular,1610612758,SAC,SAC,DAL,48.0,103.0,40.0,92.0,43.5,15.0,32.0,46.9,8.0,12.0,66.7,10.0,35.0,45.0,24.0,11.0,9.0,1.0,22.0,-4.0,0.0,2024
22301074,2024-03-30,regular,1610612738,BOS,NOP,BOS,48.0,104.0,39.0,82.0,47.6,15.0,37.0,40.5,11.0,12.0,91.7,8.0,43.0,51.0,27.0,13.0,7.0,7.0,13.0,12.0,1.0,2024
22301074,2024-03-30,regular,1610612740,NOP,NOP,BOS,48.0,92.0,34.0,86.0,39.5,13.0,35.0,37.1,11.0,18.0,61.1,10.0,31.0,41.0,22.0,9.0,9.0,3.0,12.0,-12.0,0.0,2024
22301075,2024-03-30,regular,1610612763,MEM,ORL,MEM,48.0,88.0,31.0,86.0,36.0,12.0,36.0,33.3,14.0,17.0,82.4,13.0,32.0,45.0,25.0,19.0,11.0,7.0,19.0,-30.0,0.0,2024
22301075,2024-03-30,regular,1610612753,ORL,ORL,MEM,48.0,118.0,38.0,78.0,48.7,22.0,44.0,50.0,20.0,23.0,87.0,5.0,38.0,43.0,28.0,17.0,8.0,8.0,16.0,30.0,1.0,2024
22301076,2024-03-30,regular,1610612737,ATL,ATL,MIL,48.0,113.0,42.0,92.0,45.7,14.0,35.0,40.0,15.0,18.0,83.3,9.0,30.0,39.0,24.0,11.0,5.0,3.0,26.0,-9.0,0.0,2024
22301076,2024-03-30,regular,1610612749,MIL,ATL,MIL,48.0,122.0,43.0,78.0,55.1,8.0,28.0,28.6,28.0,35.0,80.0,6.0,34.0,40.0,27.0,12.0,7.0,5.0,18.0,9.0,1.0,2024
22301077,2024-03-31,regular,1610612739,CLE,DEN,CLE,48.0,101.0,38.0,82.0,46.3,8.0,25.0,32.0,17.0,21.0,81.0,6.0,22.0,28.0,26.0,15.0,10.0,4.0,12.0,-29.0,0.0,2024
22301077,2024-03-31,regular,1610612743,DEN,DEN,CLE,48.0,130.0,50.0,87.0,57.5,21.0,33.0,63.6,9.0,13.0,69.2,11.0,40.0,51.0,36.0,17.0,7.0,4.0,19.0,29.0,1.0,2024
22301078,2024-03-31,regular,1610612751,BKN,BKN,LAL,48.0,104.0,39.0,92.0,42.4,12.0,36.0,33.3,14.0,19.0,73.7,9.0,29.0,38.0,19.0,13.0,12.0,3.0,17.0,-12.0,0.0,2024
22301078,2024-03-31,regular,1610612747,LAL,BKN,LAL,48.0,116.0,42.0,77.0,54.5,15.0,40.0,37.5,17.0,22.0,77.3,6.0,44.0,50.0,24.0,20.0,8.0,6.0,15.0,12.0,1.0,2024
22301079,2024-03-31,regular,1610612766,CHA,CHA,LAC,48.0,118.0,44.0,88.0,50.0,23.0,52.0,44.2,7.0,11.0,63.6,5.0,26.0,31.0,32.0,9.0,3.0,2.0,25.0,-12.0,0.0,2024
22301079,2024-03-31,regular,1610612746,LAC,CHA,LAC,48.0,130.0,43.0,75.0,57.3,14.0,29.0,48.3,30.0,34.0,88.2,7.0,34.0,41.0,28.0,10.0,4.0,5.0,16.0,12.0,1.0,2024
